acs_year,puma,population_weight_sum,high_ai_tercile_share,middle_ai_tercile_share,low_ai_tercile_share,occ22_share_sum_check,occ22_share_1,occ22_share_2,occ22_share_3,occ22_share_4,occ22_share_5,occ22_share_6,occ22_share_7,occ22_share_8,occ22_share_9,occ22_share_10,occ22_share_11,occ22_share_12,occ22_share_13,occ22_share_14,occ22_share_15,occ22_share_16,occ22_share_17,occ22_share_18,occ22_share_19,occ22_share_20,occ22_share_21,occ22_share_22
2024,00135,92180.0,0.5009438055977435,0.2592753308743762,0.23978086352788022,1.0,0.1853004990236494,0.09072466912562378,0.06000216966804079,0.040496853981340855,0.0023757865046647865,0.01568669993490996,0.01270340637882404,0.06461271425471903,0.013853330440442612,0.08688435669342591,0.023291386417878066,0.022456064222174006,0.03476893035365589,0.013256671729225428,0.020101974397917118,0.10507702321544804,0.0793447602516815,0.003525710566283359,0.020492514645259276,0.03311998264265567,0.02936645693208939,0.042558038620091124
2024,00200,1030875.0,0.30781132533042316,0.3426894628349703,0.3494992118346065,1.0,0.10868922032254152,0.0488992360858494,0.025310537165029706,0.01996944343397599,0.010392142597308113,0.017910027888929307,0.009497756760033952,0.06084830847580939,0.014145264944828423,0.06247120164908451,0.03914053595246757,0.022581787316599974,0.06223450951861283,0.03319995149751425,0.023199708985085485,0.08456214380987026,0.10231405359524676,0.0066797623378198135,0.06152055292833758,0.03869528313326058,0.06963598884442827,0.07810258275736631
2024,00201,265198.0,0.29390870217724113,0.3489166584966704,0.35717463932608845,1.0,0.115117761069088,0.04857879772848966,0.027100506036998772,0.016497107821325952,0.00994351390281978,0.033737056840549326,0.004027179692154541,0.07622229428577892,0.012967669439437703,0.05486843792185461,0.03912925436843415,0.017775398004509838,0.049095392876266034,0.030313199948717562,0.025075603888415447,0.08305115423193236,0.10097361216902088,0.005848460395628926,0.0740239368321028,0.030094495433600554,0.05579227595984887,0.08976689115302529
2024,00202,62008.0,0.35277706102438394,0.31252419042704166,0.3346987485485744,1.0,0.13688556315314154,0.05434782608695652,0.036301767513869175,0.006612050058057025,0.022851890078699522,0.026399819378144757,0.006370145787640304,0.058992388078957556,0.03662430654109147,0.08371500451554638,0.021561733969810346,0.005692813830473487,0.09392336472713199,0.03389885176106309,0.032415172235840534,0.0724261385627661,0.10751838472455168,0.001741710747000387,0.05704102696426268,0.01586892013933686,0.04555863759514901,0.04325248355050961
2024,00300,806769.0,0.2824736696625676,0.3566907008077901,0.3608356295296423,1.0,0.1001129195593782,0.04030025942989877,0.018798441685290337,0.017224261219754355,0.010481314973678959,0.01694041293108684,0.00690656185351693,0.06405798933771625,0.013030991522976218,0.06592221565280768,0.03319909416450062,0.02272769528824236,0.0531725933941438,0.034506779511855316,0.02388663917428657,0.08974563970603729,0.1040149038944233,0.006410756982481974,0.06869996244278102,0.044332392543590546,0.0811149164134963,0.08441325831805635
2024,00301,393291.0,0.35692146527634755,0.3248180100739656,0.31826052464968685,1.0,0.11598790717306015,0.06595625122364865,0.04372843517904046,0.01915629902540358,0.019166469611559888,0.021246354480524598,0.012990381168142672,0.08054849971140962,0.030219354116926143,0.057224803008459384,0.03247722424362622,0.022710918887032756,0.05954623929863638,0.03369006664276579,0.024889966971021457,0.08068071733144161,0.09376263377499104,0.001843418740830581,0.05326590234711702,0.030163415893066457,0.03640052785342151,0.06434421331787404
2024,00302,335192.0,0.3781922002911764,0.2983931597412826,0.323414639967541,1.0,0.13102639681137976,0.05461347526193942,0.04630182104584835,0.02773335879137927,0.01748550084727559,0.020379364662641113,0.00884567650779255,0.06606661256831906,0.015802883123702236,0.07086087973459987,0.03419234349268479,0.0213250912909616,0.05705983436358863,0.02566887037876799,0.02667128093749254,0.08634155946442636,0.09567949115730685,0.003914174562638727,0.049822191460416713,0.023389579703572878,0.04288288503305568,0.07393672880021003
2024,00303,109606.0,0.42680145247522944,0.24632775577979307,0.32687079174497746,1.0,0.14977282265569403,0.07498677079721913,0.04716895060489389,0.04664890608178384,0.015336751637684068,0.015783807455796217,0.006076309691075306,0.05673959454774374,0.014999178877068774,0.06129226502198785,0.017225334379504773,0.02551867598489134,0.08031494626206595,0.014287539003339234,0.024405598233673338,0.09052424137364742,0.09393646333229932,0.0007572578143532288,0.052123058956626465,0.01493531376019561,0.032708063427184644,0.06445815010127183
2024,00304,73230.0,0.41039191588146934,0.27972142564522734,0.30988665847330327,1.0,0.125686194182712,0.05856889253038372,0.04500887614365697,0.030137921616823705,0.010432882698347672,0.01839410077836952,0.024853202239519322,0.06323910965451318,0.04595111293185853,0.0958486958896627,0.02156220128362693,0.019855250580363238,0.09329509763758023,0.015690290864399836,0.030438344940598116,0.08327188310801584,0.10453366106786836,0.0007510583094360234,0.022012836269288544,0.012918202922299603,0.013123037006691247,0.0644271473439847
2024,00305,54449.0,0.31794890631600214,0.30489081525831513,0.3771602784256827,1.0,0.0748957740270712,0.07173685467134383,0.009127807673235505,0.029293467281309115,0.014472258443681243,0.026336571837866626,0.013976381568072875,0.047034839941964036,0.021616558614483278,0.05520762548439825,0.04022112435490092,0.04923873716689012,0.11129680985876692,0.06896361732997851,0.008944149571158331,0.08914764274825984,0.1101030321952653,0.0019467758820180352,0.026152913735789454,0.026905911954305865,0.0326727763595291,0.07070836929971165
2024,00306,57787.0,0.3791683250558084,0.28932112758925016,0.3315105473549414,1.0,0.10798276428954609,0.07910083582812744,0.03711907522453147,0.0307854707806254,0.010452177825462474,0.024053852942703378,0.003807084638413484,0.05553152093031304,0.009708065827954384,0.06581064945402945,0.030975825012546074,0.0441102670150726,0.06852752349144271,0.038884178102341356,0.02350009517711596,0.08109090279820722,0.11490473635938879,0.0,0.040355097167182934,0.03163341235918113,0.022513714157163377,0.07915275061865125
2024,00307,73059.0,0.32943237657235935,0.33314170738718024,0.33742591604046046,1.0,0.06288068547338453,0.056310653033849356,0.024623934080674523,0.0358751146333785,0.013099002176323246,0.02528093732462804,0.005707715681846179,0.05537989843824854,0.017793837857074418,0.08051027251947057,0.033082850846576056,0.05042499897343243,0.061156051958006545,0.042814711397637525,0.0279910757059363,0.09875580010676303,0.1379569936626562,0.014262445420824265,0.05058924978442081,0.034164168685582884,0.029483020572414077,0.04185658166687198
2024,00308,62314.0,0.332910742369291,0.34767467984722533,0.31941457778348364,1.0,0.11055300574509741,0.047100170106236156,0.017893250312931284,0.012485155823731425,0.007558494078377251,0.031758513335687,0.004172417113329268,0.08444330327053311,0.0051031870847642585,0.09856533042333986,0.033587957762300606,0.034582918766248354,0.03984658343229451,0.04084154443624226,0.014715794203549765,0.08177937542125364,0.11077767435889206,0.0,0.061302436049683856,0.05331065250184549,0.02869339153320281,0.08092884424045961
2024,00398,60357.0,0.3375416273174611,0.2580479480424806,0.40441042464005833,1.0,0.10683102208525937,0.07193863180741256,0.0095100816806667,0.0217373295558096,0.015176367281342678,0.0149444140696191,0.007306526169292708,0.030402438822340408,0.02190301042132644,0.0726344914425833,0.024040293586493695,0.03240717729509419,0.06703447818811406,0.019931408121676028,0.025763374587868846,0.12187484467418858,0.09309607833391322,0.000795268154480839,0.08269131997945557,0.038305416107493745,0.03535629670129397,0.0863197309342744
