month,origin_state,destination_state,weighted_transition_count
2025-06,occ22_17,occ22_19,12606.403
2025-06,occ22_17,occ22_20,15886.4655
2025-06,occ22_17,occ22_21,25761.4296
2025-06,occ22_17,occ22_22,69352.8292
2025-06,occ22_17,unemployed,117653.2121
2025-06,occ22_18,nilf,37849.6425
2025-06,occ22_18,occ22_01,3519.9303
2025-06,occ22_18,occ22_14,2421.5638
2025-06,occ22_18,occ22_18,672532.2611
2025-06,occ22_18,occ22_20,1694.5374
2025-06,occ22_18,occ22_21,1246.2872
2025-06,occ22_18,occ22_22,5248.4793
2025-06,occ22_18,unemployed,8932.7216
2025-06,occ22_19,nilf,165005.1367
2025-06,occ22_19,occ22_01,76124.8471
2025-06,occ22_19,occ22_03,12457.3773
2025-06,occ22_19,occ22_04,6192.4823
2025-06,occ22_19,occ22_05,6113.3994999999995
2025-06,occ22_19,occ22_08,6674.5234
2025-06,occ22_19,occ22_09,319.103
2025-06,occ22_19,occ22_10,4771.8179
2025-06,occ22_19,occ22_12,1980.2555
2025-06,occ22_19,occ22_13,6475.907999999999
2025-06,occ22_19,occ22_14,10735.0964
2025-06,occ22_19,occ22_15,3028.639
2025-06,occ22_19,occ22_16,26543.0465
2025-06,occ22_19,occ22_17,28345.5127
2025-06,occ22_19,occ22_19,5245998.7465
2025-06,occ22_19,occ22_20,42031.3488
2025-06,occ22_19,occ22_21,43803.3435
2025-06,occ22_19,occ22_22,53735.3734
2025-06,occ22_19,unemployed,73366.5675
2025-06,occ22_20,nilf,96402.2939
2025-06,occ22_20,occ22_01,25166.1066
2025-06,occ22_20,occ22_02,7585.3494
2025-06,occ22_20,occ22_04,15993.842
2025-06,occ22_20,occ22_11,2903.4996
2025-06,occ22_20,occ22_12,8747.5297
2025-06,occ22_20,occ22_13,2938.4501
2025-06,occ22_20,occ22_14,5425.0608
2025-06,occ22_20,occ22_16,12051.958600000002
2025-06,occ22_20,occ22_17,7017.475700000001
2025-06,occ22_20,occ22_18,686.5706
2025-06,occ22_20,occ22_19,23724.6917
2025-06,occ22_20,occ22_20,3136291.8656
2025-06,occ22_20,occ22_21,6786.415
2025-06,occ22_20,occ22_22,16805.3304
2025-06,occ22_20,unemployed,13674.515
2025-06,occ22_21,nilf,160109.0743
2025-06,occ22_21,occ22_01,32984.6778
2025-06,occ22_21,occ22_02,2833.2632000000003
2025-06,occ22_21,occ22_03,11146.569
2025-06,occ22_21,occ22_04,10865.213899999999
2025-06,occ22_21,occ22_05,10800.0795
2025-06,occ22_21,occ22_06,669.8289
2025-06,occ22_21,occ22_09,2514.5513
2025-06,occ22_21,occ22_10,3674.8496
2025-06,occ22_21,occ22_11,1668.3421
2025-06,occ22_21,occ22_13,9690.6824
2025-06,occ22_21,occ22_14,19160.336
2025-06,occ22_21,occ22_15,2069.1541
2025-06,occ22_21,occ22_16,5473.5812
2025-06,occ22_21,occ22_17,33921.2206
2025-06,occ22_21,occ22_18,5471.728
2025-06,occ22_21,occ22_19,73427.0082
2025-06,occ22_21,occ22_20,17493.7727
2025-06,occ22_21,occ22_21,4671886.3103
2025-06,occ22_21,occ22_22,83158.7487
2025-06,occ22_21,unemployed,58288.0025
2025-06,occ22_22,nilf,271837.742
2025-06,occ22_22,occ22_01,34503.0529
2025-06,occ22_22,occ22_04,11812.0906
2025-06,occ22_22,occ22_06,2619.43
2025-06,occ22_22,occ22_08,2582.0639
2025-06,occ22_22,occ22_09,10684.3128
2025-06,occ22_22,occ22_10,13691.7282
2025-06,occ22_22,occ22_11,12398.3068
2025-06,occ22_22,occ22_12,14018.6232
2025-06,occ22_22,occ22_13,24515.3181
2025-06,occ22_22,occ22_14,6585.9624
2025-06,occ22_22,occ22_15,6186.9765
2025-06,occ22_22,occ22_16,52618.3343
2025-06,occ22_22,occ22_17,30570.0193
2025-06,occ22_22,occ22_18,7253.6267
2025-06,occ22_22,occ22_19,36907.7417
2025-06,occ22_22,occ22_20,59094.8658
2025-06,occ22_22,occ22_21,62750.2096
2025-06,occ22_22,occ22_22,6755838.1337
2025-06,occ22_22,unemployed,164935.0887
2025-06,unemployed,nilf,1256277.3057
2025-06,unemployed,occ22_01,46706.344600000004
2025-06,unemployed,occ22_02,14781.3408
2025-06,unemployed,occ22_03,45624.909
2025-06,unemployed,occ22_04,667.2506
2025-06,unemployed,occ22_05,7595.003000000001
2025-06,unemployed,occ22_06,7089.2835
2025-06,unemployed,occ22_08,107294.8298
2025-06,unemployed,occ22_09,35877.8194
2025-06,unemployed,occ22_10,64462.0257
2025-06,unemployed,occ22_11,87803.1119
2025-06,unemployed,occ22_12,27753.2353
2025-06,unemployed,occ22_13,101273.7325
2025-06,unemployed,occ22_14,81687.223
2025-06,unemployed,occ22_15,59486.0868
2025-06,unemployed,occ22_16,100325.8941
2025-06,unemployed,occ22_17,118619.8566
2025-06,unemployed,occ22_18,4982.0621
2025-06,unemployed,occ22_19,99654.9004
2025-06,unemployed,occ22_20,40584.9592
2025-06,unemployed,occ22_21,34184.7968
2025-06,unemployed,occ22_22,117670.5116
2025-06,unemployed,unemployed,2480919.1171
2025-07,nilf,nilf,65544068.058
2025-07,nilf,occ22_01,268647.0716
2025-07,nilf,occ22_02,93866.9888
2025-07,nilf,occ22_03,69315.2602
2025-07,nilf,occ22_04,20675.5692
2025-07,nilf,occ22_05,23823.9516
2025-07,nilf,occ22_06,28550.041299999997
2025-07,nilf,occ22_07,33331.98
2025-07,nilf,occ22_08,406929.6089
2025-07,nilf,occ22_09,90371.9601
2025-07,nilf,occ22_10,119685.6876
2025-07,nilf,occ22_11,200793.0357
2025-07,nilf,occ22_12,58261.2244
2025-07,nilf,occ22_13,312087.3036
2025-07,nilf,occ22_14,189069.3658
2025-07,nilf,occ22_15,172015.4475
2025-07,nilf,occ22_16,272637.8601
2025-07,nilf,occ22_17,351108.3122
2025-07,nilf,occ22_18,32588.0675
2025-07,nilf,occ22_19,177941.6647
2025-07,nilf,occ22_20,69609.7675
2025-07,nilf,occ22_21,112454.38859999999
2025-07,nilf,occ22_22,221685.3203
2025-07,nilf,unemployed,1330620.4057
2025-07,occ22_01,nilf,282253.4471
2025-07,occ22_01,occ22_01,13293175.1569
2025-07,occ22_01,occ22_02,96468.229
2025-07,occ22_01,occ22_03,63814.3866
2025-07,occ22_01,occ22_04,26249.8089
2025-07,occ22_01,occ22_05,3734.0024999999996
2025-07,occ22_01,occ22_06,26943.0345
2025-07,occ22_01,occ22_07,420.9169
2025-07,occ22_01,occ22_08,23631.2957
2025-07,occ22_01,occ22_09,21736.7603
2025-07,occ22_01,occ22_10,46900.7777
2025-07,occ22_01,occ22_11,5358.6752
2025-07,occ22_01,occ22_12,17396.6285
2025-07,occ22_01,occ22_13,18349.7615
2025-07,occ22_01,occ22_14,17993.5759
2025-07,occ22_01,occ22_15,18975.7897
2025-07,occ22_01,occ22_16,106363.77679999999
2025-07,occ22_01,occ22_17,114463.6652
2025-07,occ22_01,occ22_18,13502.3928
2025-07,occ22_01,occ22_19,45777.2951
2025-07,occ22_01,occ22_20,16748.9305
2025-07,occ22_01,occ22_21,8186.964
2025-07,occ22_01,occ22_22,33120.575
2025-07,occ22_01,unemployed,65048.5043
2025-07,occ22_02,nilf,205940.7956
2025-07,occ22_02,occ22_01,113702.6729
2025-07,occ22_02,occ22_02,6452686.3559
2025-07,occ22_02,occ22_03,2733.8356
2025-07,occ22_02,occ22_04,9733.422900000001
2025-07,occ22_02,occ22_05,6437.4197
2025-07,occ22_02,occ22_06,4046.5867
2025-07,occ22_02,occ22_08,16844.756699999998
2025-07,occ22_02,occ22_09,36156.2676
2025-07,occ22_02,occ22_10,11753.9885
2025-07,occ22_02,occ22_11,7462.1283
2025-07,occ22_02,occ22_12,3574.673
2025-07,occ22_02,occ22_13,10357.1364
2025-07,occ22_02,occ22_16,29673.668700000002
2025-07,occ22_02,occ22_17,66907.0651
2025-07,occ22_02,occ22_18,2505.6661
2025-07,occ22_02,occ22_19,10334.3323
2025-07,occ22_02,occ22_20,5495.5813
2025-07,occ22_02,occ22_21,10286.1624
2025-07,occ22_02,occ22_22,14358.5838
2025-07,occ22_02,unemployed,47766.2912
2025-07,occ22_03,nilf,77899.2863
2025-07,occ22_03,occ22_01,64937.7186
2025-07,occ22_03,occ22_02,49480.6671
2025-07,occ22_03,occ22_03,4479667.8342
2025-07,occ22_03,occ22_04,16380.1793
2025-07,occ22_03,occ22_05,3559.907
2025-07,occ22_03,occ22_06,7350.8417
2025-07,occ22_03,occ22_09,9980.458200000001
2025-07,occ22_03,occ22_10,9589.3443
2025-07,occ22_03,occ22_11,4305.5951
2025-07,occ22_03,occ22_12,3706.4107
2025-07,occ22_03,occ22_13,4592.3604
2025-07,occ22_03,occ22_14,4157.8461
2025-07,occ22_03,occ22_16,19810.6336
2025-07,occ22_03,occ22_17,48726.8537
2025-07,occ22_03,occ22_20,5922.6267
2025-07,occ22_03,occ22_21,12100.052899999999
2025-07,occ22_03,occ22_22,9182.439900000001
2025-07,occ22_03,unemployed,27898.6098
2025-07,occ22_04,nilf,29846.1916
2025-07,occ22_04,occ22_01,18825.3975
2025-07,occ22_04,occ22_02,6083.1516
2025-07,occ22_04,occ22_03,19061.7651
2025-07,occ22_04,occ22_04,2267398.3289
2025-07,occ22_04,occ22_05,7438.8358
2025-07,occ22_04,occ22_06,6396.2845
2025-07,occ22_04,occ22_08,2461.0901
2025-07,occ22_04,occ22_09,7453.218699999999
2025-07,occ22_04,occ22_10,2695.504
2025-07,occ22_04,occ22_13,3462.9126
2025-07,occ22_04,occ22_14,4265.9461
2025-07,occ22_04,occ22_16,7073.156199999999
2025-07,occ22_04,occ22_17,2688.7132
2025-07,occ22_04,occ22_19,3316.9643
2025-07,occ22_04,occ22_20,10259.7441
2025-07,occ22_04,occ22_21,2638.5793000000003
2025-07,occ22_04,occ22_22,4848.5154
2025-07,occ22_04,unemployed,6773.1362
2025-07,occ22_05,nilf,26384.2774
2025-07,occ22_05,occ22_01,985.374
2025-07,occ22_05,occ22_04,1342.5353
2025-07,occ22_05,occ22_05,1052973.8396
2025-07,occ22_05,occ22_06,6539.8417
2025-07,occ22_05,occ22_07,5362.2
2025-07,occ22_05,occ22_08,9922.8501
2025-07,occ22_05,occ22_10,5440.4568
2025-07,occ22_05,occ22_12,569.8935
2025-07,occ22_05,occ22_14,5196.9381
2025-07,occ22_05,occ22_16,5367.3186
2025-07,occ22_05,occ22_18,4189.658
2025-07,occ22_05,occ22_20,667.5167
2025-07,occ22_05,unemployed,12077.1276
2025-07,occ22_06,nilf,157941.8489
2025-07,occ22_06,occ22_01,6799.8668
2025-07,occ22_06,occ22_02,4929.8744
2025-07,occ22_06,occ22_04,16353.9558
2025-07,occ22_06,occ22_06,1764683.3091
2025-07,occ22_06,occ22_08,22860.2892
2025-07,occ22_06,occ22_10,10726.744
2025-07,occ22_06,occ22_11,5230.4063
2025-07,occ22_06,occ22_12,9902.3949
2025-07,occ22_06,occ22_16,517.6434
2025-07,occ22_06,occ22_17,3192.7659
2025-07,occ22_06,occ22_20,4519.8339
2025-07,occ22_06,occ22_21,4102.1916
2025-07,occ22_06,unemployed,11954.690200000001
2025-07,occ22_07,nilf,36102.0618
2025-07,occ22_07,occ22_01,11998.6495
2025-07,occ22_07,occ22_03,379.2647
2025-07,occ22_07,occ22_07,1294530.9588
2025-07,occ22_07,occ22_08,1007.4129
2025-07,occ22_07,occ22_10,4487.3256
2025-07,occ22_07,occ22_17,8482.3627
2025-07,occ22_08,nilf,284219.9254
2025-07,occ22_08,occ22_01,28863.7668
2025-07,occ22_08,occ22_02,10750.5978
2025-07,occ22_08,occ22_03,6642.5231
2025-07,occ22_08,occ22_05,4834.8738
2025-07,occ22_08,occ22_06,17085.618599999998
2025-07,occ22_08,occ22_08,5165381.0171
2025-07,occ22_08,occ22_09,12578.0906
2025-07,occ22_08,occ22_10,1625.9343
2025-07,occ22_08,occ22_11,842.6642
2025-07,occ22_08,occ22_12,752.8401
2025-07,occ22_08,occ22_13,14824.641
2025-07,occ22_08,occ22_14,12601.207
2025-07,occ22_08,occ22_15,20907.5349
2025-07,occ22_08,occ22_16,12607.8863
2025-07,occ22_08,occ22_17,27044.1899
2025-07,occ22_08,occ22_22,11574.9534
2025-07,occ22_08,unemployed,92209.2372
2025-07,occ22_09,nilf,83121.2355
2025-07,occ22_09,occ22_01,33857.5255
2025-07,occ22_09,occ22_02,20837.028299999998
2025-07,occ22_09,occ22_03,23662.7425
2025-07,occ22_09,occ22_04,8335.011
2025-07,occ22_09,occ22_05,5306.2425
2025-07,occ22_09,occ22_08,10431.346099999999
2025-07,occ22_09,occ22_09,2131572.9404
2025-07,occ22_09,occ22_10,9736.15
2025-07,occ22_09,occ22_12,4424.2282
2025-07,occ22_09,occ22_13,11522.030200000001
2025-07,occ22_09,occ22_14,946.8287
2025-07,occ22_09,occ22_15,3340.1807999999996
2025-07,occ22_09,occ22_16,14520.443299999999
2025-07,occ22_09,occ22_17,7395.242399999999
2025-07,occ22_09,occ22_19,11723.5344
2025-07,occ22_09,occ22_21,5239.2142
2025-07,occ22_09,occ22_22,9115.201799999999
2025-07,occ22_09,unemployed,39149.7677
2025-07,occ22_10,nilf,212958.9927
2025-07,occ22_10,occ22_01,49136.5185
2025-07,occ22_10,occ22_02,6151.2899
2025-07,occ22_10,occ22_03,4558.7715
2025-07,occ22_10,occ22_04,2128.5655
2025-07,occ22_10,occ22_05,1085.7488
2025-07,occ22_10,occ22_06,5299.0303
2025-07,occ22_10,occ22_08,10238.1739
2025-07,occ22_10,occ22_09,2596.5594
2025-07,occ22_10,occ22_10,6482001.43
2025-07,occ22_10,occ22_11,42062.4491
2025-07,occ22_10,occ22_12,4644.4921
2025-07,occ22_10,occ22_13,12122.812
2025-07,occ22_10,occ22_14,19652.863100000002
2025-07,occ22_10,occ22_15,3879.2702
2025-07,occ22_10,occ22_16,19254.8865
2025-07,occ22_10,occ22_17,27038.2232
2025-07,occ22_10,occ22_20,10851.6064
2025-07,occ22_10,occ22_21,9810.1336
2025-07,occ22_10,occ22_22,5835.2194
2025-07,occ22_10,unemployed,35357.4779
2025-07,occ22_11,nilf,186588.1244
2025-07,occ22_11,occ22_01,16085.1522
2025-07,occ22_11,occ22_02,7579.9649
2025-07,occ22_11,occ22_03,438.2406
2025-07,occ22_11,occ22_06,10195.7815
2025-07,occ22_11,occ22_07,9880.1796
2025-07,occ22_11,occ22_08,9451.1573
2025-07,occ22_11,occ22_10,56819.6924
2025-07,occ22_11,occ22_11,3566117.8488
2025-07,occ22_11,occ22_13,28176.961799999997
2025-07,occ22_11,occ22_14,20425.6641
2025-07,occ22_11,occ22_15,15385.2419
2025-07,occ22_11,occ22_16,40283.9213
2025-07,occ22_11,occ22_17,10017.8904
2025-07,occ22_11,occ22_19,14739.5041
2025-07,occ22_11,occ22_20,5294.2212
2025-07,occ22_11,occ22_21,4453.134
2025-07,occ22_11,occ22_22,26161.9805
2025-07,occ22_11,unemployed,36798.6537
2025-07,occ22_12,nilf,83834.2676
2025-07,occ22_12,occ22_01,4378.1957
2025-07,occ22_12,occ22_02,15465.073800000002
2025-07,occ22_12,occ22_05,4729.9653
2025-07,occ22_12,occ22_06,1675.1514
2025-07,occ22_12,occ22_08,701.978
2025-07,occ22_12,occ22_09,6195.2835
2025-07,occ22_12,occ22_10,4383.2611
2025-07,occ22_12,occ22_11,1106.6221
2025-07,occ22_12,occ22_12,2117448.2038
2025-07,occ22_12,occ22_13,7543.3714
2025-07,occ22_12,occ22_15,614.8541
2025-07,occ22_12,occ22_16,1052.4882
2025-07,occ22_12,occ22_17,13598.053
2025-07,occ22_12,occ22_20,753.313
2025-07,occ22_12,occ22_21,21455.0489
2025-07,occ22_12,occ22_22,16916.7666
2025-07,occ22_12,unemployed,30626.3912
2025-07,occ22_13,nilf,332977.2798
2025-07,occ22_13,occ22_01,34132.2562
2025-07,occ22_13,occ22_02,18109.8239
2025-07,occ22_13,occ22_03,15462.8717
2025-07,occ22_13,occ22_06,2451.3901
2025-07,occ22_13,occ22_08,22659.464500000002
2025-07,occ22_13,occ22_09,2703.7374
2025-07,occ22_13,occ22_10,4774.0487
2025-07,occ22_13,occ22_11,12371.6346
2025-07,occ22_13,occ22_12,9040.6483
2025-07,occ22_13,occ22_13,4740588.9262
2025-07,occ22_13,occ22_14,10472.351900000001
2025-07,occ22_13,occ22_15,13316.0378
2025-07,occ22_13,occ22_16,62495.6068
2025-07,occ22_13,occ22_17,37686.9118
2025-07,occ22_13,occ22_18,5859.6395
2025-07,occ22_13,occ22_19,9023.7552
2025-07,occ22_13,occ22_20,6705.9348
2025-07,occ22_13,occ22_21,11837.7392
2025-07,occ22_13,occ22_22,8653.5246
2025-07,occ22_13,unemployed,105189.7979
2025-07,occ22_14,nilf,234960.5173
2025-07,occ22_14,occ22_01,13727.4061
2025-07,occ22_14,occ22_02,4471.6849
2025-07,occ22_14,occ22_04,5729.014
2025-07,occ22_14,occ22_08,6468.5476
2025-07,occ22_14,occ22_10,7819.822099999999
2025-07,occ22_14,occ22_11,18904.2636
2025-07,occ22_14,occ22_13,6546.639499999999
2025-07,occ22_14,occ22_14,3457204.7107
2025-07,occ22_14,occ22_15,6624.1205
2025-07,occ22_14,occ22_16,11199.2938
2025-07,occ22_14,occ22_17,23264.4833
2025-07,occ22_14,occ22_18,5104.5224
2025-07,occ22_14,occ22_19,31686.8281
2025-07,occ22_14,occ22_20,30413.2448
2025-07,occ22_14,occ22_21,23229.9119
2025-07,occ22_14,occ22_22,28750.9235
2025-07,occ22_14,unemployed,44995.6998
2025-07,occ22_15,nilf,269271.334
2025-07,occ22_15,occ22_01,13041.634
2025-07,occ22_15,occ22_02,5473.421
2025-07,occ22_15,occ22_03,5432.7833
2025-07,occ22_15,occ22_06,8190.2686
2025-07,occ22_15,occ22_08,27461.4329
2025-07,occ22_15,occ22_10,7745.1997
2025-07,occ22_15,occ22_13,14361.2686
2025-07,occ22_15,occ22_14,7568.738
2025-07,occ22_15,occ22_15,2415504.3105
2025-07,occ22_15,occ22_16,22044.575
2025-07,occ22_15,occ22_17,17461.1451
2025-07,occ22_15,occ22_19,17933.3057
2025-07,occ22_15,occ22_21,11694.1612
2025-07,occ22_15,occ22_22,13426.128499999999
2025-07,occ22_15,unemployed,49909.8871
2025-07,occ22_16,nilf,357510.4793
2025-07,occ22_16,occ22_01,98588.1792
2025-07,occ22_16,occ22_02,22328.8715
2025-07,occ22_16,occ22_03,30483.790800000002
2025-07,occ22_16,occ22_04,15857.7651
2025-07,occ22_16,occ22_05,9580.1922
2025-07,occ22_16,occ22_06,14557.0201
2025-07,occ22_16,occ22_08,25634.3583
2025-07,occ22_16,occ22_09,3178.2176
2025-07,occ22_16,occ22_10,4378.659900000001
2025-07,occ22_16,occ22_11,8471.1735
2025-07,occ22_16,occ22_12,13483.0088
2025-07,occ22_16,occ22_13,41702.8057
2025-07,occ22_16,occ22_14,17012.5869
2025-07,occ22_16,occ22_15,37707.976
2025-07,occ22_16,occ22_16,8825873.7092
2025-07,occ22_16,occ22_17,64637.9127
2025-07,occ22_16,occ22_19,16765.5226
2025-07,occ22_16,occ22_20,17142.1486
2025-07,occ22_16,occ22_21,21571.3102
2025-07,occ22_16,occ22_22,64364.9764
2025-07,occ22_16,unemployed,66130.1714
2025-07,occ22_17,nilf,471159.6409
2025-07,occ22_17,occ22_01,97606.3761
2025-07,occ22_17,occ22_02,120731.1605
2025-07,occ22_17,occ22_03,25750.072500000002
2025-07,occ22_17,occ22_04,10417.122299999999
2025-07,occ22_17,occ22_05,10312.400599999999
2025-07,occ22_17,occ22_06,13028.3024
2025-07,occ22_17,occ22_08,26869.671000000002
2025-07,occ22_17,occ22_09,23890.8162
2025-07,occ22_17,occ22_10,22246.136599999998
2025-07,occ22_17,occ22_11,34522.3799
2025-07,occ22_17,occ22_12,15573.757000000001
2025-07,occ22_17,occ22_13,21569.5082
2025-07,occ22_17,occ22_14,26683.9563
2025-07,occ22_17,occ22_15,16150.9087
2025-07,occ22_17,occ22_16,80855.716
2025-07,occ22_17,occ22_17,10136580.2321
2025-07,occ22_17,occ22_18,7599.1207
2025-07,occ22_17,occ22_19,11190.9573
2025-07,occ22_17,occ22_20,10425.7176
2025-07,occ22_17,occ22_21,26905.727
2025-07,occ22_17,occ22_22,84842.652
2025-07,occ22_17,unemployed,122913.0238
2025-07,occ22_18,nilf,43592.6786
2025-07,occ22_18,occ22_12,759.5248
2025-07,occ22_18,occ22_17,11594.0584
2025-07,occ22_18,occ22_18,772635.3047
2025-07,occ22_18,occ22_19,11400.506
2025-07,occ22_18,occ22_21,10320.6471
2025-07,occ22_18,occ22_22,22621.0916
2025-07,occ22_18,unemployed,16046.752400000001
2025-07,occ22_19,nilf,208293.7428
2025-07,occ22_19,occ22_01,45445.085399999996
2025-07,occ22_19,occ22_02,15515.4465
2025-07,occ22_19,occ22_03,673.2812
2025-07,occ22_19,occ22_04,4735.4408
2025-07,occ22_19,occ22_12,11244.3748
2025-07,occ22_19,occ22_14,16919.360800000002
2025-07,occ22_19,occ22_16,10161.3674
2025-07,occ22_19,occ22_17,21488.302
2025-07,occ22_19,occ22_18,5484.311900000001
2025-07,occ22_19,occ22_19,5383834.9383
2025-07,occ22_19,occ22_20,32740.3598
2025-07,occ22_19,occ22_21,41524.8208
2025-07,occ22_19,occ22_22,59903.265
2025-07,occ22_19,unemployed,105634.2071
2025-07,occ22_20,nilf,124279.0277
2025-07,occ22_20,occ22_01,9046.0007
2025-07,occ22_20,occ22_03,7639.5255
2025-07,occ22_20,occ22_04,14666.1584
2025-07,occ22_20,occ22_06,3969.7223
2025-07,occ22_20,occ22_08,1187.2025
2025-07,occ22_20,occ22_09,5260.9971
2025-07,occ22_20,occ22_10,7103.9064
2025-07,occ22_20,occ22_13,9887.9134
2025-07,occ22_20,occ22_14,16611.8713
2025-07,occ22_20,occ22_16,4043.3687999999997
2025-07,occ22_20,occ22_17,10416.1554
2025-07,occ22_20,occ22_19,27655.3516
2025-07,occ22_20,occ22_20,3270298.4201
2025-07,occ22_20,occ22_21,6764.9807
2025-07,occ22_20,occ22_22,62778.326199999996
2025-07,occ22_20,unemployed,36361.2412
2025-07,occ22_21,nilf,157958.3228
2025-07,occ22_21,occ22_01,15164.437100000001
2025-07,occ22_21,occ22_02,6614.6933
2025-07,occ22_21,occ22_04,7431.454
2025-07,occ22_21,occ22_05,11882.9929
2025-07,occ22_21,occ22_08,1978.0603999999998
2025-07,occ22_21,occ22_09,4983.5393
2025-07,occ22_21,occ22_12,11935.8494
2025-07,occ22_21,occ22_14,18828.9095
2025-07,occ22_21,occ22_16,25960.1169
2025-07,occ22_21,occ22_17,14022.625600000001
2025-07,occ22_21,occ22_18,4421.3305
2025-07,occ22_21,occ22_19,69800.6185
2025-07,occ22_21,occ22_20,16910.1109
2025-07,occ22_21,occ22_21,4601054.0052
2025-07,occ22_21,occ22_22,80076.6863
2025-07,occ22_21,unemployed,48494.7328
2025-07,occ22_22,nilf,257014.8485
2025-07,occ22_22,occ22_01,39921.6554
2025-07,occ22_22,occ22_02,15180.1199
2025-07,occ22_22,occ22_03,1973.7568
2025-07,occ22_22,occ22_04,4736.9895
2025-07,occ22_22,occ22_05,5916.0319
2025-07,occ22_22,occ22_08,6337.5131
2025-07,occ22_22,occ22_09,4996.1616
2025-07,occ22_22,occ22_10,2876.5023
2025-07,occ22_22,occ22_11,14972.2489
2025-07,occ22_22,occ22_12,4402.6575
2025-07,occ22_22,occ22_13,16520.9379
2025-07,occ22_22,occ22_14,26294.9448
2025-07,occ22_22,occ22_15,11173.042000000001
2025-07,occ22_22,occ22_16,77353.072
2025-07,occ22_22,occ22_17,87459.8094
2025-07,occ22_22,occ22_18,23199.1043
2025-07,occ22_22,occ22_19,33200.7482
2025-07,occ22_22,occ22_20,53554.2427
2025-07,occ22_22,occ22_21,55237.619900000005
2025-07,occ22_22,occ22_22,6822303.8062
2025-07,occ22_22,unemployed,133890.5499
2025-07,unemployed,nilf,1339389.5341
2025-07,unemployed,occ22_01,99410.7277
2025-07,unemployed,occ22_02,37320.0113
2025-07,unemployed,occ22_03,23048.3575
2025-07,unemployed,occ22_04,19545.9339
2025-07,unemployed,occ22_05,8207.2732
2025-07,unemployed,occ22_06,7386.168000000001
2025-07,unemployed,occ22_07,9908.9894
2025-07,unemployed,occ22_08,193502.6377
2025-07,unemployed,occ22_09,54746.8853
2025-07,unemployed,occ22_10,100853.277
2025-07,unemployed,occ22_11,68371.3115
2025-07,unemployed,occ22_12,3761.3889
2025-07,unemployed,occ22_13,123224.6003
2025-07,unemployed,occ22_14,40547.336299999995
2025-07,unemployed,occ22_15,48362.977
2025-07,unemployed,occ22_16,134514.7136
2025-07,unemployed,occ22_17,133047.573
2025-07,unemployed,occ22_18,6296.5109999999995
2025-07,unemployed,occ22_19,119570.7255
2025-07,unemployed,occ22_20,21065.1682
2025-07,unemployed,occ22_21,90631.6933
2025-07,unemployed,occ22_22,177869.5445
2025-07,unemployed,unemployed,2405399.5509
2025-08,nilf,nilf,65912961.1573
2025-08,nilf,occ22_01,200415.4677
2025-08,nilf,occ22_02,66593.0175
2025-08,nilf,occ22_03,39183.3046
2025-08,nilf,occ22_04,23010.6191
2025-08,nilf,occ22_05,25998.8583
2025-08,nilf,occ22_06,59285.06
2025-08,nilf,occ22_07,14909.6457
2025-08,nilf,occ22_08,387023.5158
2025-08,nilf,occ22_09,100302.6173
2025-08,nilf,occ22_10,168444.9995
2025-08,nilf,occ22_11,172541.921
2025-08,nilf,occ22_12,65030.9244
2025-08,nilf,occ22_13,250318.4495
2025-08,nilf,occ22_14,178783.9666
2025-08,nilf,occ22_15,273356.4803
2025-08,nilf,occ22_16,326636.4933
2025-08,nilf,occ22_17,303345.2689
2025-08,nilf,occ22_18,28770.1684
2025-08,nilf,occ22_19,142355.1717
2025-08,nilf,occ22_20,89252.1981
2025-08,nilf,occ22_21,109924.3197
2025-08,nilf,occ22_22,242339.8977
2025-08,nilf,unemployed,1222897.5256
2025-08,occ22_01,nilf,329052.2979
2025-08,occ22_01,occ22_01,13115193.8552
2025-08,occ22_01,occ22_02,165924.4061
2025-08,occ22_01,occ22_03,44550.8593
2025-08,occ22_01,occ22_04,5911.0794
2025-08,occ22_01,occ22_05,5208.8927
2025-08,occ22_01,occ22_06,36476.4967
2025-08,occ22_01,occ22_07,8633.5358
2025-08,occ22_01,occ22_08,50000.5743
2025-08,occ22_01,occ22_09,29500.7252
2025-08,occ22_01,occ22_10,32728.091800000002
2025-08,occ22_01,occ22_11,21128.1809
2025-08,occ22_01,occ22_12,14873.0403
2025-08,occ22_01,occ22_13,55847.383400000006
2025-08,occ22_01,occ22_14,36485.1551
2025-08,occ22_01,occ22_15,12194.1592
2025-08,occ22_01,occ22_16,73584.9875
2025-08,occ22_01,occ22_17,107926.1886
2025-08,occ22_01,occ22_18,1641.3065
2025-08,occ22_01,occ22_19,55548.2241
2025-08,occ22_01,occ22_20,32278.6721
2025-08,occ22_01,occ22_21,12384.175299999999
2025-08,occ22_01,occ22_22,32177.5011
2025-08,occ22_01,unemployed,85515.4309
2025-08,occ22_02,nilf,131891.6224
2025-08,occ22_02,occ22_01,95120.9153
2025-08,occ22_02,occ22_02,6440805.7863
2025-08,occ22_02,occ22_03,58167.8895
2025-08,occ22_02,occ22_04,9178.5029
2025-08,occ22_02,occ22_06,9024.5219
2025-08,occ22_02,occ22_07,8751.1522
2025-08,occ22_02,occ22_08,15796.987000000001
2025-08,occ22_02,occ22_09,28023.8076
2025-08,occ22_02,occ22_10,17751.8653
2025-08,occ22_02,occ22_11,2754.8229
2025-08,occ22_02,occ22_12,5499.3694
2025-08,occ22_02,occ22_13,8083.507299999999
