source_program,source_code,source_label,source_level,naics_reference,sector6_code,sector6_label,mapping_rule,is_in_scope
BED,300445,Food and beverage stores,bed_industry,,RET,Retail trade,bed_naics_derived_naics2_retail,1
BED,300481,Air transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300483,Water transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300484,Truck transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300485,Transit and ground passenger transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300486,Pipeline transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300487,Scenic and sightseeing transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300488,Support activities for transportation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300492,Couriers and messengers,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300493,Warehousing and storage,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300512,Motion picture and sound recording industries,bed_industry,,INF,Information,bed_naics_derived_naics2_information,1
BED,300517,Telecommunications,bed_industry,,INF,Information,bed_naics_derived_naics2_information,1
BED,300518,"Computing infracstructure providers, data processing, web hosting, and related services",bed_industry,,INF,Information,bed_naics_derived_naics2_information,1
BED,300519,"Web search portals, libraries, archives, and other information services",bed_industry,,INF,Information,bed_naics_derived_naics2_information,1
BED,300522,Credit intermediation and related activities,bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300523,"Securities, commodity contracts, and other financial investments and related activities",bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300524,Insurance carriers and related activities,bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300525,"Funds, trusts, and other financial vehicles",bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300531,Real estate,bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300532,Rental and leasing services,bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300533,Lessors of nonfinancial intangible assets (except copyrighted works),bed_industry,,FAS,Financial activities,bed_naics_derived_naics2_finance_or_real_estate,1
BED,300541,"Professional, scientific, and technical services",bed_industry,,PBS,Professional and business services,bed_naics_derived_naics2_professional_management_admin,1
BED,300551,Management of companies and enterprises,bed_industry,,PBS,Professional and business services,bed_naics_derived_naics2_professional_management_admin,1
BED,300561,Administrative and support services,bed_industry,,PBS,Professional and business services,bed_naics_derived_naics2_professional_management_admin,1
BED,300562,Waste management and remediation services,bed_industry,,PBS,Professional and business services,bed_naics_derived_naics2_professional_management_admin,1
BED,300611,Educational services,bed_industry,,PBS,Professional and business services,bed_naics_derived_naics2_educational_services_maps_to_PBS,1
BED,300621,Ambulatory health care services,bed_industry,,HCS,Health care and social assistance,bed_naics_derived_naics2_health_social_assistance,1
BED,300622,Hospitals,bed_industry,,HCS,Health care and social assistance,bed_naics_derived_naics2_health_social_assistance,1
BED,300623,Nursing and residential care facilities,bed_industry,,HCS,Health care and social assistance,bed_naics_derived_naics2_health_social_assistance,1
BED,300624,Social assistance,bed_industry,,HCS,Health care and social assistance,bed_naics_derived_naics2_health_social_assistance,1
BED,300711,"Performing arts, spectator sports, and related industries",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300712,"Museums, historical sites, and similar institutions",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300713,"Amusement, gambling, and recreation industries",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300721,Accommodation,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300722,Food services and drinking places,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300811,Repair and maintenance,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300812,Personal and laundry services,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300813,"Religious, grantmaking, civic, professional, and similar organizations",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
